mb_code16,ptal
10477840000,4 - Medium-High
10477850000,4 - Medium-High
10477860000,1 - Low
10477870000,1 - Low
10477890000,4 - Medium-High
10477920000,3 - Medium
10477940000,4 - Medium-High
10477950000,4 - Medium-High
10477960000,4 - Medium-High
10477970000,4 - Medium-High
10477980000,4 - Medium-High
10477990000,6 - Very High
10478010000,6 - Very High
10478020000,4 - Medium-High
10478030000,4 - Medium-High
10478060000,6 - Very High
10478070000,6 - Very High
10478100000,6 - Very High
10478110000,6 - Very High
10478120000,6 - Very High
10478130000,6 - Very High
10478140000,6 - Very High
10478150000,6 - Very High
10478160000,6 - Very High
10478170000,6 - Very High
10478190000,6 - Very High
10478200000,6 - Very High
10478210000,6 - Very High
10478220000,6 - Very High
10478230000,3 - Medium
10478240000,4 - Medium-High
10478250000,5 - High
10478260000,4 - Medium-High
10478270000,4 - Medium-High
10478280000,4 - Medium-High
10478290000,6 - Very High
10478300000,4 - Medium-High
10478310000,3 - Medium
10478320000,3 - Medium
10478330000,1 - Low
10478340000,2 - Low-Medium
10478350000,2 - Low-Medium
10478360000,3 - Medium
10478380000,4 - Medium-High
10478400000,2 - Low-Medium
10478410000,2 - Low-Medium
10478420000,2 - Low-Medium
10478430000,2 - Low-Medium
10478440000,2 - Low-Medium
10478450000,3 - Medium
10478460000,2 - Low-Medium
10478480000,2 - Low-Medium
10478490000,2 - Low-Medium
10478500000,2 - Low-Medium
10478510000,2 - Low-Medium
10478520000,2 - Low-Medium
10478540000,2 - Low-Medium
10478550000,2 - Low-Medium
10478560000,5 - High
10478610000,3 - Medium
10478620000,5 - High
10478630000,5 - High
10478660000,3 - Medium
10478670000,4 - Medium-High
10478680000,4 - Medium-High
10478690000,4 - Medium-High
10478700000,5 - High
10478710000,5 - High
10478720000,5 - High
10478730000,4 - Medium-High
10478740000,3 - Medium
10478750000,5 - High
10478760000,5 - High
10478770000,6 - Very High
10478780000,5 - High
10478790000,6 - Very High
10478800000,5 - High
10478810000,4 - Medium-High
10478820000,3 - Medium
10478830000,4 - Medium-High
10478840000,4 - Medium-High
10478850000,3 - Medium
10478860000,3 - Medium
10478870000,2 - Low-Medium
10478880000,4 - Medium-High
10478890000,3 - Medium
10478900000,5 - High
10478910000,4 - Medium-High
10478920000,3 - Medium
10478930000,3 - Medium
10478940000,4 - Medium-High
10478950000,3 - Medium
10478960000,2 - Low-Medium
10478970000,3 - Medium
10478980000,4 - Medium-High
10478990000,5 - High
10479000000,5 - High
10479010000,3 - Medium
10479020000,4 - Medium-High
10479030000,3 - Medium
10479040000,4 - Medium-High
10479050000,5 - High
10479060000,5 - High
10479070000,5 - High
10479080000,3 - Medium
10479090000,4 - Medium-High
10479100000,5 - High
10479110000,4 - Medium-High
10479120000,5 - High
10479130000,4 - Medium-High
10479140000,5 - High
10479150000,4 - Medium-High
10479160000,5 - High
10479170000,5 - High
10479180000,3 - Medium
10479190000,3 - Medium
10479200000,3 - Medium
10479210000,4 - Medium-High
10479220000,5 - High
10479230000,4 - Medium-High
10479260000,4 - Medium-High
10479270000,6 - Very High
10479290000,4 - Medium-High
10479300000,2 - Low-Medium
10479310000,3 - Medium
10479320000,5 - High
10479340000,2 - Low-Medium
10479350000,3 - Medium
10479360000,3 - Medium
10479370000,2 - Low-Medium
10479380000,3 - Medium
10479390000,2 - Low-Medium
10479400000,3 - Medium
10479410000,3 - Medium
10479420000,4 - Medium-High
10479430000,3 - Medium
10479440000,6 - Very High
10479450000,6 - Very High
10479460000,4 - Medium-High
10479470000,5 - High
10479480000,6 - Very High
10479490000,6 - Very High
10479510000,3 - Medium
10479520000,3 - Medium
10479561000,3 - Medium
10479562000,3 - Medium
10479570000,2 - Low-Medium
10479580000,2 - Low-Medium
10479590000,3 - Medium
10479600000,4 - Medium-High
10479610000,4 - Medium-High
10481500000,6 - Very High
10479620000,4 - Medium-High
10479640000,3 - Medium
10479650000,2 - Low-Medium
10479660000,3 - Medium
10479670000,4 - Medium-High
10479680000,4 - Medium-High
10479690000,4 - Medium-High
10479702000,4 - Medium-High
10479710000,4 - Medium-High
10479720000,3 - Medium
10479730000,3 - Medium
10479740000,3 - Medium
10479750000,3 - Medium
10479760000,3 - Medium
10479770000,2 - Low-Medium
10479780000,2 - Low-Medium
10479790000,3 - Medium
10479800000,2 - Low-Medium
10479810000,2 - Low-Medium
10479820000,3 - Medium
10479830000,3 - Medium
10479840000,3 - Medium
10479850000,3 - Medium
10479860000,3 - Medium
10479870000,5 - High
10479880000,1 - Low
10479890000,1 - Low
10479900000,1 - Low
10479910000,2 - Low-Medium
10479920000,4 - Medium-High
10479930000,4 - Medium-High
10479940000,4 - Medium-High
10479960000,3 - Medium
10479970000,2 - Low-Medium
10479981000,1 - Low
10479982000,2 - Low-Medium
10479990000,2 - Low-Medium
10480002000,3 - Medium
10480010000,2 - Low-Medium
10480020000,2 - Low-Medium
10480030000,5 - High
10480040000,4 - Medium-High
10480050000,3 - Medium
10480060000,6 - Very High
10480070000,6 - Very High
10480080000,6 - Very High
10480100000,4 - Medium-High
10480110000,5 - High
10480120000,3 - Medium
10480180000,3 - Medium
10480220000,2 - Low-Medium
10480230000,4 - Medium-High
10480240000,5 - High
10480250000,6 - Very High
10480260000,5 - High
10480270000,5 - High
10480280000,5 - High
10480290000,4 - Medium-High
10480300000,6 - Very High
10480310000,4 - Medium-High
10480320000,6 - Very High
10480331000,6 - Very High
10480332000,6 - Very High
10480340000,6 - Very High
10480350000,6 - Very High
10480361000,6 - Very High
10480362000,5 - High
10480370000,4 - Medium-High
10481190000,6 - Very High
10480380000,6 - Very High
10480390000,4 - Medium-High
10480400000,2 - Low-Medium
10480410000,2 - Low-Medium
10480420000,3 - Medium
10480430000,4 - Medium-High
10480440000,5 - High
10480450000,6 - Very High
10480460000,6 - Very High
10480470000,6 - Very High
10480480000,6 - Very High
10480490000,6 - Very High
10480500000,6 - Very High
10480510000,6 - Very High
10480530000,6 - Very High
10480540000,6 - Very High
10480550000,6 - Very High
10480560000,6 - Very High
10480570000,6 - Very High
10481200000,6 - Very High
10480580000,6 - Very High
10480590000,6 - Very High
10480600000,6 - Very High
10480610000,6 - Very High
10480620000,2 - Low-Medium
10480630000,2 - Low-Medium
10480640000,2 - Low-Medium
10480650000,2 - Low-Medium
10480660000,2 - Low-Medium
10480670000,2 - Low-Medium
10480680000,4 - Medium-High
10480690000,5 - High
10480700000,5 - High
10480710000,2 - Low-Medium
10480720000,2 - Low-Medium
10480730000,2 - Low-Medium
10480740000,6 - Very High
10480770000,6 - Very High
10480782000,5 - High
10480800000,1 - Low
10480810000,2 - Low-Medium
10480820000,1 - Low
10480830000,1 - Low
10480840000,3 - Medium
10480850000,2 - Low-Medium
10480860000,1 - Low
10480870000,4 - Medium-High
10480880000,3 - Medium
10480890000,3 - Medium
10480900000,2 - Low-Medium
10480910000,2 - Low-Medium
10480920000,3 - Medium
10480930000,2 - Low-Medium
10480940000,4 - Medium-High
10480950000,3 - Medium
10480960000,3 - Medium
10480970000,3 - Medium
10480982000,3 - Medium
10480990000,4 - Medium-High
10481000000,3 - Medium
10481010000,4 - Medium-High
10481020000,3 - Medium
10481030000,3 - Medium
10481040000,4 - Medium-High
10481050000,4 - Medium-High
10481060000,3 - Medium
10481070000,4 - Medium-High
10481080000,4 - Medium-High
10481090000,4 - Medium-High
10481100000,4 - Medium-High
10481110000,6 - Very High
10481120000,6 - Very High
10481130000,2 - Low-Medium
10481140000,6 - Very High
10481180000,4 - Medium-High
10481222000,6 - Very High
10481260000,6 - Very High
10481271000,6 - Very High
10481272000,6 - Very High
10481280000,6 - Very High
10481290000,6 - Very High
10481300000,6 - Very High
10481310000,6 - Very High
10481320000,6 - Very High
10481330000,6 - Very High
10481340000,6 - Very High
10481350000,6 - Very High
10481361000,6 - Very High
10481370000,6 - Very High
10481380000,6 - Very High
10481391000,6 - Very High
10481392000,6 - Very High
10481400000,6 - Very High
10481410000,6 - Very High
10481420000,6 - Very High
10481430000,6 - Very High
10481440000,6 - Very High
10481450000,6 - Very High
10481460000,5 - High
10481480000,6 - Very High
10481520000,6 - Very High
10481530000,6 - Very High
10481540000,6 - Very High
10481551000,6 - Very High
10481552000,6 - Very High
10481553000,6 - Very High
10481554000,6 - Very High
10481555000,6 - Very High
10481560000,6 - Very High
10481570000,3 - Medium
10481580000,5 - High
10481600000,5 - High
10481610000,4 - Medium-High
10481620000,4 - Medium-High
10481630000,4 - Medium-High
10481640000,4 - Medium-High
10481650000,1 - Low
10481660000,3 - Medium
10481670000,1 - Low
10481680000,2 - Low-Medium
10481690000,6 - Very High
10481700000,2 - Low-Medium
10481711000,2 - Low-Medium
10481712000,2 - Low-Medium
10481713000,2 - Low-Medium
10481714000,3 - Medium
10481720000,3 - Medium
10481730000,3 - Medium
10481741000,3 - Medium
10481742000,2 - Low-Medium
10481743000,2 - Low-Medium
10481744000,6 - Very High
10481751000,6 - Very High
10481752000,6 - Very High
10481753000,6 - Very High
10481760000,3 - Medium
10481770000,3 - Medium
10481780000,3 - Medium
10481790000,3 - Medium
10481810000,2 - Low-Medium
10481820000,2 - Low-Medium
10481830000,2 - Low-Medium
10481850000,3 - Medium
10481860000,2 - Low-Medium
10483220000,1 - Low
10481870000,3 - Medium
10481880000,3 - Medium
10481890000,2 - Low-Medium
10481900000,3 - Medium
10481910000,2 - Low-Medium
10481920000,6 - Very High
10481930000,2 - Low-Medium
10481940000,6 - Very High
10481950000,2 - Low-Medium
10481961000,5 - High
10481963000,6 - Very High
10481970000,5 - High
10481980000,3 - Medium
10481990000,6 - Very High
10482001000,6 - Very High
10482002000,6 - Very High
10482003000,6 - Very High
10482004000,6 - Very High
10482005000,5 - High
10482006000,6 - Very High
10482007000,6 - Very High
10482008000,6 - Very High
10482009000,6 - Very High
10482020000,3 - Medium
10482030000,6 - Very High
10482040000,3 - Medium
10482050000,4 - Medium-High
10482060000,6 - Very High
10482070000,5 - High
10482080000,6 - Very High
10482090000,6 - Very High
10482100000,6 - Very High
10482110000,6 - Very High
10482120000,6 - Very High
10482130000,6 - Very High
10482140000,6 - Very High
10482150000,6 - Very High
10482160000,5 - High
10482170000,5 - High
10482180000,4 - Medium-High
10482190000,5 - High
10482200000,4 - Medium-High
10482210000,6 - Very High
10482220000,6 - Very High
10482230000,6 - Very High
10482240000,5 - High
10482250000,4 - Medium-High
10482260000,3 - Medium
10482270000,3 - Medium
10482280000,2 - Low-Medium
10482290000,5 - High
10482300000,4 - Medium-High
10482310000,4 - Medium-High
10482320000,4 - Medium-High
10482330000,4 - Medium-High
10482340000,3 - Medium
10482350000,4 - Medium-High
10482360000,4 - Medium-High
10482380000,4 - Medium-High
10482390000,4 - Medium-High
10482400000,4 - Medium-High
10482420000,5 - High
10482430000,4 - Medium-High
10482440000,4 - Medium-High
10482450000,4 - Medium-High
10482480000,3 - Medium
10482490000,4 - Medium-High
10482500000,4 - Medium-High
10482510000,4 - Medium-High
10482520000,6 - Very High
10482530000,6 - Very High
10482540000,5 - High
10482550000,6 - Very High
10482560000,6 - Very High
10482570000,6 - Very High
10482580000,6 - Very High
10482590000,4 - Medium-High
10482600000,3 - Medium
10482610000,3 - Medium
10482620000,2 - Low-Medium
10482630000,1 - Low
10482640000,4 - Medium-High
10482650000,4 - Medium-High
10482670000,2 - Low-Medium
10482680000,2 - Low-Medium
10482690000,2 - Low-Medium
10482700000,5 - High
10482710000,4 - Medium-High
10482720000,6 - Very High
10482730000,4 - Medium-High
10482740000,2 - Low-Medium
10482760000,4 - Medium-High
10482780000,3 - Medium
10482790000,2 - Low-Medium
10482800000,2 - Low-Medium
10482810000,3 - Medium
10482820000,2 - Low-Medium
10482830000,4 - Medium-High
10482840000,4 - Medium-High
10482850000,3 - Medium
10482860000,3 - Medium
10482870000,2 - Low-Medium
10482880000,3 - Medium
10482890000,5 - High
10482900000,6 - Very High
10482910000,6 - Very High
10482920000,6 - Very High
10482930000,6 - Very High
10482950000,6 - Very High
10482960000,3 - Medium
10482970000,3 - Medium
10482980000,3 - Medium
10482990000,3 - Medium
10483000000,2 - Low-Medium
10483010000,3 - Medium
10483020000,3 - Medium
10483030000,4 - Medium-High
10483040000,6 - Very High
10483050000,6 - Very High
10483231000,1 - Low
10483060000,6 - Very High
10483070000,3 - Medium
10483081000,6 - Very High
10483082000,5 - High
10483090000,2 - Low-Medium
10483100000,3 - Medium
10483111000,5 - High
10483112000,3 - Medium
10483120000,4 - Medium-High
10483130000,3 - Medium
10483140000,4 - Medium-High
10483150000,5 - High
10483160000,4 - Medium-High
10483170000,2 - Low-Medium
10483180000,2 - Low-Medium
10483190000,2 - Low-Medium
10483200000,1 - Low
10483210000,1 - Low
10483232000,1 - Low
10483240000,1 - Low
10483250000,1 - Low
10483260000,1 - Low
10483270000,1 - Low
10483280000,1 - Low
10483291000,1 - Low
10483292000,2 - Low-Medium
10483301000,2 - Low-Medium
10483302000,2 - Low-Medium
10483310000,3 - Medium
10483320000,3 - Medium
10483330000,2 - Low-Medium
10483340000,2 - Low-Medium
10483350000,1 - Low
10483360000,3 - Medium
10483370000,3 - Medium
10497910000,2 - Low-Medium
10483380000,4 - Medium-High
10483390000,3 - Medium
10483400000,2 - Low-Medium
10483410000,4 - Medium-High
10483420000,5 - High
10483430000,6 - Very High
10483440000,6 - Very High
10483450000,6 - Very High
10483460000,3 - Medium
10483470000,2 - Low-Medium
10483480000,2 - Low-Medium
10483490000,2 - Low-Medium
10483500000,2 - Low-Medium
10497560000,1 - Low
10483510000,1 - Low
10483520000,3 - Medium
10483530000,1 - Low
10483540000,2 - Low-Medium
10483550000,4 - Medium-High
10483560000,1 - Low
10483570000,2 - Low-Medium
10483580000,3 - Medium
10483590000,4 - Medium-High
10483600000,5 - High
10483610000,2 - Low-Medium
10483730000,3 - Medium
10483620000,1 - Low
10483630000,2 - Low-Medium
10483640000,4 - Medium-High
10483650000,2 - Low-Medium
10483660000,3 - Medium
10483670000,3 - Medium
10483680000,3 - Medium
10483690000,1 - Low
10483700000,2 - Low-Medium
10483710000,4 - Medium-High
10483720000,3 - Medium
10483912000,2 - Low-Medium
10483740000,3 - Medium
10483750000,3 - Medium
10483760000,3 - Medium
10483770000,3 - Medium
10483780000,4 - Medium-High
10483790000,3 - Medium
10483800000,4 - Medium-High
10483810000,2 - Low-Medium
10483820000,3 - Medium
10483830000,3 - Medium
10483840000,3 - Medium
10483860000,4 - Medium-High
10483880000,3 - Medium
10483911000,2 - Low-Medium
10502640000,3 - Medium
10483930000,6 - Very High
10483940000,2 - Low-Medium
10483970000,6 - Very High
10483982000,4 - Medium-High
10483990000,1 - Low
10484000000,3 - Medium
10484010000,2 - Low-Medium
10484020000,3 - Medium
10484030000,5 - High
10484040000,2 - Low-Medium
10484051000,2 - Low-Medium
10484052000,2 - Low-Medium
10484060000,3 - Medium
10484070000,5 - High
10484080000,2 - Low-Medium
10484092000,4 - Medium-High
10484093000,2 - Low-Medium
10484101000,3 - Medium
10484102000,5 - High
10484103000,3 - Medium
10484104000,1 - Low
10484110000,2 - Low-Medium
10484130000,1 - Low
10484140000,2 - Low-Medium
10484150000,2 - Low-Medium
10484160000,1 - Low
10484170000,1 - Low
10484180000,2 - Low-Medium
10484190000,2 - Low-Medium
10484210000,2 - Low-Medium
10484221000,2 - Low-Medium
10484230000,1 - Low
10484250000,1 - Low
10484260000,1 - Low
10484290000,2 - Low-Medium
10484310000,1 - Low
10484350000,1 - Low
10484360000,2 - Low-Medium
10484370000,1 - Low
10484380000,1 - Low
10484390000,1 - Low
10484400000,1 - Low
10484410000,1 - Low
10484420000,1 - Low
10484430000,2 - Low-Medium
10484440000,1 - Low
10484450000,1 - Low
10484460000,2 - Low-Medium
10486080000,3 - Medium
10484470000,2 - Low-Medium
10484480000,1 - Low
10484490000,2 - Low-Medium
10484500000,1 - Low
10484510000,4 - Medium-High
10484520000,5 - High
10484530000,4 - Medium-High
10484540000,3 - Medium
10484550000,5 - High
10484560000,4 - Medium-High
10484570000,4 - Medium-High
10484580000,5 - High
10484590000,5 - High
10484600000,5 - High
10484610000,2 - Low-Medium
10484620000,2 - Low-Medium
10505270000,3 - Medium
10484630000,3 - Medium
10484640000,2 - Low-Medium
10484650000,2 - Low-Medium
10484660000,4 - Medium-High
10484670000,4 - Medium-High
10484680000,2 - Low-Medium
10484690000,5 - High
10484700000,1 - Low
10484710000,1 - Low
10484730000,1 - Low
10484741000,1 - Low
10484750000,1 - Low
10484760000,1 - Low
10484771000,1 - Low
10484772000,1 - Low
10484780000,4 - Medium-High
10484790000,3 - Medium
10484800000,3 - Medium
10484810000,3 - Medium
10484820000,4 - Medium-High
10484830000,2 - Low-Medium
10484840000,5 - High
10484850000,4 - Medium-High
10484860000,3 - Medium
10484870000,2 - Low-Medium
10484880000,2 - Low-Medium
10484890000,4 - Medium-High
10484900000,3 - Medium
10484910000,5 - High
10484920000,5 - High
